"24","TP isomerase","sucrose synthesis, gluconeogenesis, glycolysis","77.1566390041494","1.40165659170245","-340.579022306597","+,d"
"56","Mal dehydrogenase","tricarboxylic acid cycle, glyoxylate cycle","28.672963083584","0.614330125832717","-57.895277911041","+,d"
"260","TP/Pi translocator","transport","184.086197413513","17.4431024566593","-267.090505998957","+,d"
"276","Di-/ri-carboxylate carrier","transport","14.5029547715172","0.0413574599757837","-2.60361402076815","+,-,d"
"277","Di-/ri-carboxylate carrier","transport","14.6244158878505","0.0401667787491594","-0.29480698241882","+,-,d"
"309","KG diffusion","transport","68.4249254843517","0.660927152317881","0.660927152317881","+"
"312","Glu diffusion","transport","68.4249254843517","0.660927152317881","0.660927152317881","+"
"335","Maintenance","maintenance","1435.93102607848","0.615899785797565","0.615899785797565","+"
"22","starch synthase","starch synthesis","6.85005484769218","0.112515134626103","0.112515134626103","-"
"23","amylase","starch degradation","6.85005484769218","0.112515134626103","0.112515134626103","-"
"34","UDPG:G6P glucosyltransferase","trehalose synthesis","6.79369443925358","0.0650521247460023","0.0650521247460023","-"
"35","Tre phosphatase","trehalose synthesis","6.79369443925358","0.0650521247460023","0.0650521247460023","-"
"38","Mal dehydrogenase","gluconeogenesis","6.34839143837103","0.0669171340882633","-4.60040401906547","-,d"
"128","Asp aminotransferase","aspartate synthesis","0.646247603788161","0.0764080668604651","-439.977960083262","-,d"
"259","TP/Pi translocator","transport","1.94536385250105","0.0436762718673533","-7.03319042730914","-,d"
"263","Mas exporter","transport","6.85005484769218","0.112515134626103","0.112515134626103","-"
"272","Di-/ri-carboxylate carrier","transport","0.368962642630126","0.0068718443197756","-7.71156160325835","-,d"
"274","Di-/ri-carboxylate carrier","transport","1.90831820215258","0.123106423777565","0.123106423777565","-"
"275","Di-/ri-carboxylate carrier","transport","5.4506141601877","0.00459709264482534","-0.383147216776063","-,d"
"278","Di-/ri-carboxylate carrier","transport","0.151183772715639","0.0108999012183075","-4.47649821005161","-,d"
"308","OAA diffusion","transport","0.913015923314585","0.00272477242667082","-45.8869281045752","-,d"
"311","Asp diffusion","transport","0.646247603788161","0.0764080668604651","-439.977960083262","-,d"
"9","TP isomerase","Calvin-Benson cycle, glycolysis","6.98836666720301","0.513206191524921","-0.433285820525533","d"
"126","Asp aminotransferase","aspartate synthesis","0.636956812408076","0.135382004340326","-329.157885091176","d"
"264","Dicarboxylate carrier","transport","0.346144370534614","0.346144370534614","-108.707524271845","d"
"265","Dicarboxylate carrier","transport","0.346144370534614","0.346144370534614","-108.707524271845","d"
"267","Di-/ri-carboxylate carrier","transport","-0.00148217485716695","Inf","-3.6762090430262","d"
"268","Di-/ri-carboxylate carrier","transport","-0.00201972614462987","Inf","-3.73277267656398","d"
"269","Di-/ri-carboxylate carrier","transport","-0.00265633109922596","Inf","-3.71290018024204","d"
"270","Di-/ri-carboxylate carrier","transport","0.860480231088644","0.860480231088644","-162.022206042956","d"
"271","Di-/ri-carboxylate carrier","transport","-0.0522079364253119","Inf","-165.674250321948","d"
"273","Di-/ri-carboxylate carrier","transport","1.86265500587391","0.125469591993841","-0.0843832506072447","d"
